id,camera_id,housing_id,lens_id,gear_id,adapter_id,extension1_id,extension2_id,port_id,notes,created_at,extension3_id
10606,70,114,222,258,,116,,117,,2025-11-03 00:55:04.093732+00,
10607,70,114,222,258,,115,133,121,,2025-11-03 00:55:04.200464+00,
10608,70,114,220,254,,148,,119,,2025-11-03 00:55:04.303631+00,
10609,70,114,220,254,,148,,121,,2025-11-03 00:55:04.413516+00,
10610,70,114,220,254,,148,,117,,2025-11-03 00:55:04.518267+00,
10611,70,114,220,254,,148,,124,,2025-11-03 00:55:04.618236+00,
10612,70,114,220,254,,149,,119,,2025-11-03 00:55:04.731935+00,
10613,70,114,220,254,,149,,121,,2025-11-03 00:55:04.833097+00,
10614,70,114,220,254,,149,,117,,2025-11-03 00:55:04.936786+00,
10615,70,114,220,254,,149,,124,,2025-11-03 00:55:05.04744+00,
10616,70,114,219,255,,151,164,119,,2025-11-03 00:55:05.157486+00,
10617,70,114,219,255,,151,164,121,,2025-11-03 00:55:05.269572+00,
10618,70,114,219,255,,151,164,117,,2025-11-03 00:55:05.378677+00,
10619,70,114,219,255,,151,164,124,,2025-11-03 00:55:05.48519+00,
10620,70,114,224,259,,148,,153,,2025-11-03 00:55:05.595695+00,
10621,70,114,224,259,,149,,153,,2025-11-03 00:55:05.709813+00,
10622,70,114,224,259,,155,,121,,2025-11-03 00:55:05.8163+00,
10623,70,114,224,259,,155,,119,,2025-11-03 00:55:05.9237+00,
10624,70,114,224,259,,156,,121,,2025-11-03 00:55:06.036957+00,
10625,70,114,224,259,,156,,119,,2025-11-03 00:55:06.139859+00,
10626,70,114,224,259,,161,,124,,2025-11-03 00:55:06.243464+00,
10627,70,114,224,259,,161,,117,,2025-11-03 00:55:06.352949+00,
10628,70,114,224,259,,162,,124,,2025-11-03 00:55:06.458506+00,
10629,70,114,224,259,,162,,117,,2025-11-03 00:55:06.570089+00,
10630,70,114,213,249,,139,,119,,2025-11-03 00:55:06.682897+00,
10631,70,114,213,249,,139,,121,,2025-11-03 00:55:06.787826+00,
10632,70,114,213,249,,137,,124,,2025-11-03 00:55:06.89415+00,
10633,70,114,215,249,,153,,119,,2025-11-03 00:55:07.000121+00,
10634,70,114,215,249,,153,,121,,2025-11-03 00:55:07.10839+00,
10635,70,114,215,249,,153,,124,,2025-11-03 00:55:07.216269+00,
10636,70,114,215,249,,154,,119,,2025-11-03 00:55:07.321562+00,
10637,70,114,215,249,,154,,121,,2025-11-03 00:55:07.430449+00,
10638,70,114,215,249,,154,,124,,2025-11-03 00:55:07.537202+00,
10639,70,114,215,249,,148,,117,,2025-11-03 00:55:07.640947+00,
10640,70,114,215,249,,149,,117,,2025-11-03 00:55:07.748893+00,
10641,70,114,215,249,,136,,140,,2025-11-03 00:55:07.856606+00,
10642,70,114,215,249,,137,,140,,2025-11-03 00:55:07.960229+00,
10643,70,114,215,249,,149,,126,,2025-11-03 00:55:08.067383+00,
10644,70,114,216,250,,,,153,,2025-11-03 00:55:08.174111+00,
10645,70,114,216,250,,138,,127,,2025-11-03 00:55:08.278247+00,
10646,70,114,216,250,,139,,127,,2025-11-03 00:55:08.38742+00,
10647,70,114,216,250,,142,,117,,2025-11-03 00:55:08.492393+00,
10648,70,114,216,250,,143,,117,,2025-11-03 00:55:08.602333+00,
10649,70,114,216,250,,148,,119,,2025-11-03 00:55:08.709882+00,
10650,70,114,216,250,,148,,121,,2025-11-03 00:55:08.818787+00,
10651,70,114,216,250,,149,,119,,2025-11-03 00:55:08.925612+00,
10652,70,114,216,250,,149,,121,,2025-11-03 00:55:09.034866+00,
10653,70,114,216,250,,150,,124,,2025-11-03 00:55:09.144141+00,
10654,70,114,216,250,,151,,124,,2025-11-03 00:55:09.245385+00,
10655,70,114,216,250,,95,,144,,2025-11-03 00:55:09.355275+00,
10656,70,114,217,251,,145,,153,,2025-11-03 00:55:09.558982+00,
10657,70,114,217,251,,146,,153,,2025-11-03 00:55:09.665962+00,
10658,70,114,217,251,,157,,119,,2025-11-03 00:55:09.77301+00,
10659,70,114,217,251,,157,,121,,2025-11-03 00:55:09.879169+00,
10660,70,114,217,251,,157,,117,,2025-11-03 00:55:09.985417+00,
10661,70,114,217,251,,158,,119,,2025-11-03 00:55:10.097208+00,
10662,70,114,217,251,,158,,121,,2025-11-03 00:55:10.202622+00,
10663,70,114,217,251,,158,,117,,2025-11-03 00:55:10.310412+00,
10664,70,114,217,251,,161,,124,,2025-11-03 00:55:10.423545+00,
10665,70,114,217,251,,162,,124,,2025-11-03 00:55:10.530905+00,
10666,70,114,217,252,,159,,121,,2025-11-03 00:55:10.649651+00,
10667,70,114,217,252,,158,171,121,,2025-11-03 00:55:10.754432+00,
10668,70,114,217,253,,147,,153,,2025-11-03 00:55:10.860875+00,
10669,70,114,217,253,,146,170,153,,2025-11-03 00:55:10.967117+00,
10670,70,114,218,,,,,119,,2025-11-03 00:55:11.078634+00,
10671,70,114,218,,,,,117,,2025-11-03 00:55:11.186514+00,
10672,70,114,218,,,,,121,,2025-11-03 00:55:11.28719+00,
10673,70,114,223,,,,,150,,2025-11-03 00:55:11.390043+00,
10674,70,114,223,,,,,119,,2025-11-03 00:55:11.492961+00,
10675,70,114,223,,,,,121,,2025-11-03 00:55:11.600349+00,
10676,70,114,225,354,,136,,148,,2025-11-03 00:55:11.707805+00,
10677,70,114,225,354,,137,,148,,2025-11-03 00:55:11.813903+00,
10678,118,142,,,,,,,,2025-11-03 00:55:11.920859+00,
10679,118,130,,,,,,,,2025-11-03 00:55:12.027302+00,
10680,118,129,,,,,,,,2025-11-03 00:55:12.132917+00,
10681,118,128,,,,,,,,2025-11-03 00:55:12.243631+00,
10682,118,127,,,,,,,,2025-11-03 00:55:12.345083+00,
10683,118,126,,,,,,,,2025-11-03 00:55:12.449083+00,
10684,65,98,212,245,20,131,130,130,,2025-11-03 00:55:12.557806+00,130
10685,65,98,179,228,,123,134,121,,2025-11-03 00:55:12.668417+00,101
10686,65,98,203,244,,,,135,,2025-11-03 00:55:12.776514+00,
10687,65,98,203,244,20,,,128,,2025-11-03 00:55:12.883623+00,
10688,65,98,242,270,,124,,125,,2025-11-03 00:55:12.986099+00,
10689,65,98,242,270,,123,134,125,,2025-11-03 00:55:13.089021+00,
10690,65,98,195,,,,,134,,2025-11-03 00:55:13.197216+00,
10691,65,98,212,245,20,131,,130,,2025-11-03 00:55:13.301307+00,
10692,65,98,175,220,,,,132,,2025-11-03 00:55:13.40777+00,
10693,65,98,174,221,,,,139,,2025-11-03 00:55:13.521167+00,
10694,65,98,182,,,119,,139,,2025-11-03 00:55:13.629748+00,
10695,65,98,182,,,120,,139,,2025-11-03 00:55:13.735471+00,
10696,65,98,312,,20,129,,128,,2025-11-03 00:55:13.842713+00,
10697,65,98,313,,20,131,,129,,2025-11-03 00:55:13.95084+00,
10698,65,98,313,,20,130,,130,,2025-11-03 00:55:14.058418+00,
10699,65,98,298,299,,104,,133,,2025-11-03 00:55:14.165765+00,
10700,65,98,298,299,,105,,133,,2025-11-03 00:55:14.27475+00,
10701,65,98,201,235,20,,,128,,2025-11-03 00:55:14.376788+00,
10702,65,98,201,235,,104,105,127,,2025-11-03 00:55:14.483397+00,
10703,65,98,201,235,16,,,131,,2025-11-03 00:55:14.59327+00,
10704,65,98,201,235,,112,,126,,2025-11-03 00:55:14.698333+00,
10705,65,98,200,234,,119,,119,,2025-11-03 00:55:14.805065+00,
10706,65,98,200,234,,120,,119,,2025-11-03 00:55:14.912676+00,
10707,65,98,200,234,,113,,81,,2025-11-03 00:55:15.017401+00,
10708,65,98,200,234,,113,,80,,2025-11-03 00:55:15.128537+00,
10709,65,98,200,234,,114,,81,,2025-11-03 00:55:15.230716+00,
10710,65,98,200,234,,114,,80,,2025-11-03 00:55:15.335256+00,
10711,65,98,307,306,,113,,119,,2025-11-03 00:55:15.445872+00,
10712,65,98,307,306,,114,,119,,2025-11-03 00:55:15.567694+00,
10713,65,98,307,306,,113,,80,,2025-11-03 00:55:15.680499+00,
10714,65,98,307,306,,114,,80,,2025-11-03 00:55:15.784315+00,
10715,65,98,307,306,,111,,81,,2025-11-03 00:55:15.888286+00,
10716,65,98,307,306,,112,,81,,2025-11-03 00:55:15.994601+00,
10717,65,98,305,307,,113,,119,,2025-11-03 00:55:16.098818+00,
10718,65,98,305,307,,114,,119,,2025-11-03 00:55:16.205616+00,
10719,65,98,305,307,,111,,81,,2025-11-03 00:55:16.307884+00,
10720,65,98,305,307,,172,,81,,2025-11-03 00:55:16.411084+00,
10721,65,98,306,308,,111,,119,,2025-11-03 00:55:16.520097+00,
10722,65,98,306,308,,112,,119,,2025-11-03 00:55:16.627186+00,
10723,65,98,306,308,,104,,81,,2025-11-03 00:55:16.749078+00,
10724,65,98,306,308,,105,,81,,2025-11-03 00:55:16.85211+00,
10725,65,98,306,308,,113,,80,,2025-11-03 00:55:16.955607+00,
10726,65,98,306,308,,114,,80,,2025-11-03 00:55:17.065305+00,
10727,65,98,309,309,,,,127,,2025-11-03 00:55:17.183402+00,
10728,65,98,309,309,,125,,119,,2025-11-03 00:55:17.295486+00,
10729,65,98,309,309,,125,,121,,2025-11-03 00:55:17.412224+00,
10730,65,98,309,309,,125,,117,,2025-11-03 00:55:17.515386+00,
10731,65,98,309,309,,125,,126,,2025-11-03 00:55:17.622811+00,
10732,65,98,309,309,,126,,119,,2025-11-03 00:55:17.7406+00,
10733,65,98,309,309,,126,,121,,2025-11-03 00:55:17.846112+00,
10734,65,98,309,309,,126,,117,,2025-11-03 00:55:17.955863+00,
10735,65,98,309,309,,126,,126,,2025-11-03 00:55:18.062096+00,
10736,65,98,309,309,,104,108,127,,2025-11-03 00:55:18.171835+00,
10737,65,98,309,309,,105,109,127,,2025-11-03 00:55:18.28007+00,
10738,65,98,309,309,16,111,,131,,2025-11-03 00:55:18.386284+00,
10739,65,98,309,309,16,112,,131,,2025-11-03 00:55:18.487338+00,
10740,65,98,309,309,,113,113,124,,2025-11-03 00:55:18.592681+00,
10741,65,98,309,309,,114,114,124,,2025-11-03 00:55:18.699396+00,
10742,65,98,187,,,111,,119,,2025-11-03 00:55:18.803712+00,
10743,65,98,187,,,112,,119,,2025-11-03 00:55:18.910413+00,
10744,65,98,185,238,,122,,119,,2025-11-03 00:55:19.015248+00,
10745,65,98,185,238,,123,,119,,2025-11-03 00:55:19.121175+00,
10746,65,98,185,238,,119,,81,,2025-11-03 00:55:19.227822+00,
10747,65,98,185,238,,119,,80,,2025-11-03 00:55:19.333596+00,
10748,65,98,185,238,,120,,81,,2025-11-03 00:55:19.437095+00,
10749,65,98,185,238,,120,,80,,2025-11-03 00:55:19.537108+00,
10750,65,98,186,239,,122,,119,,2025-11-03 00:55:19.642179+00,
10751,65,98,186,239,,123,,119,,2025-11-03 00:55:19.746338+00,
10752,65,98,186,239,,119,,81,,2025-11-03 00:55:19.854819+00,
10753,65,98,186,239,,119,,80,,2025-11-03 00:55:19.960246+00,
10754,65,98,186,239,,120,,81,,2025-11-03 00:55:20.069075+00,
10755,65,98,186,239,,120,,80,,2025-11-03 00:55:20.174451+00,
10756,65,98,184,236,,122,,119,,2025-11-03 00:55:20.279382+00,
10757,65,98,184,236,,123,,119,,2025-11-03 00:55:20.38849+00,
10758,65,98,183,237,,122,,119,,2025-11-03 00:55:20.492968+00,
10759,65,98,183,237,,122,,121,,2025-11-03 00:55:20.594848+00,
10760,65,98,183,237,,122,,117,,2025-11-03 00:55:20.702427+00,
10761,65,98,183,237,,123,,119,,2025-11-03 00:55:20.814843+00,
10762,65,98,183,237,,123,,121,,2025-11-03 00:55:20.919267+00,
10763,65,98,183,237,,123,,117,,2025-11-03 00:55:21.027285+00,
10764,65,98,183,237,,127,,124,,2025-11-03 00:55:21.13928+00,
10765,65,98,183,237,,128,,124,,2025-11-03 00:55:21.243213+00,
10766,65,98,192,,,,,127,,2025-11-03 00:55:21.346546+00,
10767,65,98,192,,,99,,126,,2025-11-03 00:55:21.45033+00,
10768,65,98,193,,,,,127,,2025-11-03 00:55:21.555162+00,
10769,65,98,188,241,,102,,127,,2025-11-03 00:55:21.659985+00,
10770,65,98,188,241,,103,,127,,2025-11-03 00:55:21.762583+00,
10771,65,98,188,241,16,,,131,,2025-11-03 00:55:21.878029+00,
10772,65,98,188,241,,109,,126,,2025-11-03 00:55:21.984679+00,
10773,65,98,188,240,,107,,127,,2025-11-03 00:55:22.094614+00,
10774,65,98,188,240,,105,,127,,2025-11-03 00:55:22.203265+00,
10775,65,98,188,240,,132,,127,,2025-11-03 00:55:22.308638+00,
10776,65,98,190,242,,98,,136,,2025-11-03 00:55:22.417762+00,
10777,65,98,190,242,,99,,136,,2025-11-03 00:55:22.522095+00,
10778,65,98,190,242,,104,,127,,2025-11-03 00:55:22.623606+00,
10779,65,98,190,242,,105,,127,,2025-11-03 00:55:22.726338+00,
10780,65,98,190,242,16,,,131,,2025-11-03 00:55:22.837283+00,
10781,65,98,191,243,,98,,136,,2025-11-03 00:55:22.943964+00,
10782,65,98,191,243,,99,,136,,2025-11-03 00:55:23.051328+00,
10783,65,98,191,243,,104,,127,,2025-11-03 00:55:23.165588+00,
10784,65,98,191,243,,105,,127,,2025-11-03 00:55:23.271827+00,
10785,65,98,191,243,16,,,131,,2025-11-03 00:55:23.379024+00,
10786,65,98,191,243,,99,105,126,,2025-11-03 00:55:23.490679+00,
10787,65,98,194,,,,,127,,2025-11-03 00:55:23.593549+00,
10788,65,98,198,222,,,,140,,2025-11-03 00:55:23.700644+00,
10789,65,98,198,222,,113,,119,,2025-11-03 00:55:23.805227+00,
10790,65,98,198,222,,113,,117,,2025-11-03 00:55:23.90934+00,
10791,65,98,198,222,,113,,121,,2025-11-03 00:55:24.017024+00,
10792,65,98,198,222,,114,,119,,2025-11-03 00:55:24.147104+00,
10793,65,98,198,222,,114,,117,,2025-11-03 00:55:24.252718+00,
10794,65,98,198,222,,114,,121,,2025-11-03 00:55:24.364556+00,
10795,65,98,198,222,,111,,117,,2025-11-03 00:55:24.489174+00,
10796,65,98,198,222,,112,,117,,2025-11-03 00:55:24.607325+00,
10797,65,98,199,223,,98,,140,,2025-11-03 00:55:24.720568+00,
10798,65,98,199,223,,99,,140,,2025-11-03 00:55:24.824761+00,
10799,65,98,199,223,,119,,119,,2025-11-03 00:55:24.94342+00,
10800,65,98,199,223,,119,,117,,2025-11-03 00:55:25.057354+00,
10801,65,98,199,223,,119,,121,,2025-11-03 00:55:25.181939+00,
10802,65,98,199,223,,121,,119,,2025-11-03 00:55:25.287852+00,
10803,65,98,199,223,,121,,117,,2025-11-03 00:55:25.393193+00,
10804,65,98,199,223,,121,,121,,2025-11-03 00:55:25.50172+00,
10805,65,98,199,223,,113,,117,,2025-11-03 00:55:25.612402+00,
10806,65,98,199,223,,113,,81,,2025-11-03 00:55:25.714533+00,
10807,65,98,199,223,,113,,80,,2025-11-03 00:55:25.823387+00,
10808,65,98,199,223,,114,,117,,2025-11-03 00:55:25.928567+00,
10809,65,98,199,223,,114,,81,,2025-11-03 00:55:26.033652+00,
10810,65,98,199,223,,114,,80,,2025-11-03 00:55:26.141218+00,
10811,65,98,314,310,,113,,119,,2025-11-03 00:55:26.249327+00,
10812,65,98,314,310,,113,,124,,2025-11-03 00:55:26.355251+00,
10813,65,98,314,310,,113,,121,,2025-11-03 00:55:26.465071+00,
10814,65,98,314,310,,114,,119,,2025-11-03 00:55:26.568805+00,
10815,65,98,314,310,,114,,124,,2025-11-03 00:55:26.676096+00,
10816,65,98,314,310,,114,,121,,2025-11-03 00:55:26.779145+00,
10817,65,98,314,310,,111,,117,,2025-11-03 00:55:26.885007+00,
10818,65,98,314,310,,111,,81,,2025-11-03 00:55:26.989553+00,
10819,65,98,314,310,,111,,80,,2025-11-03 00:55:27.098323+00,
10820,65,98,314,310,,112,,117,,2025-11-03 00:55:27.203316+00,
10821,65,98,314,310,,112,,81,,2025-11-03 00:55:27.31075+00,
10822,65,98,314,310,,112,,80,,2025-11-03 00:55:27.42335+00,
10823,65,98,295,298,,113,,119,,2025-11-03 00:55:27.530731+00,
10824,65,98,295,298,,113,,121,,2025-11-03 00:55:27.637331+00,
10825,65,98,295,298,,114,,119,,2025-11-03 00:55:27.742021+00,
10826,65,98,295,298,,114,,121,,2025-11-03 00:55:27.849089+00,
10827,65,98,295,298,,111,,117,,2025-11-03 00:55:27.963203+00,
10828,65,98,295,298,,112,,117,,2025-11-03 00:55:28.071331+00,
10829,65,98,341,261,,100,,140,,2025-11-03 00:55:28.1746+00,
10830,65,98,341,261,,101,,140,,2025-11-03 00:55:28.279972+00,
10831,65,98,341,261,,119,,119,,2025-11-03 00:55:28.39554+00,
10832,65,98,341,261,,119,,124,,2025-11-03 00:55:28.500302+00,
10833,65,98,341,261,,119,,121,,2025-11-03 00:55:28.605124+00,
10834,65,98,341,261,,119,,117,,2025-11-03 00:55:28.70973+00,
10835,65,98,341,261,,121,,119,,2025-11-03 00:55:28.811535+00,
10836,65,98,341,261,,121,,124,,2025-11-03 00:55:28.922223+00,
10837,65,98,341,261,,121,,121,,2025-11-03 00:55:29.027265+00,
10838,65,98,341,261,,121,,117,,2025-11-03 00:55:29.132244+00,
10839,65,98,342,321,,98,,140,,2025-11-03 00:55:29.238613+00,
10840,65,98,342,321,,99,,140,,2025-11-03 00:55:29.345703+00,
10841,65,98,342,321,,119,,119,,2025-11-03 00:55:29.454086+00,
10842,65,98,342,321,,119,,124,,2025-11-03 00:55:29.561286+00,
10843,65,98,342,321,,119,,121,,2025-11-03 00:55:29.665256+00,
10844,65,98,342,321,,119,,117,,2025-11-03 00:55:29.770636+00,
10845,65,98,342,321,,120,,119,,2025-11-03 00:55:29.880613+00,
10846,65,98,342,321,,120,,124,,2025-11-03 00:55:29.98951+00,
10847,65,98,342,321,,120,,121,,2025-11-03 00:55:30.092713+00,
10848,65,98,342,321,,120,,117,,2025-11-03 00:55:30.203009+00,
10849,65,98,342,321,,113,,81,,2025-11-03 00:55:30.31689+00,
10850,65,98,342,321,,113,,80,,2025-11-03 00:55:30.451677+00,
10851,65,98,342,321,,114,,81,,2025-11-03 00:55:30.561475+00,
10852,65,98,342,321,,114,,80,,2025-11-03 00:55:30.670096+00,
10853,65,98,343,322,,113,,119,,2025-11-03 00:55:30.779549+00,
10854,65,98,343,322,,114,,119,,2025-11-03 00:55:30.879685+00,
10855,65,98,343,322,,119,,124,,2025-11-03 00:55:30.987669+00,
10856,65,98,343,322,,119,,121,,2025-11-03 00:55:31.096214+00,
10857,65,98,343,322,,119,,117,,2025-11-03 00:55:31.204948+00,
10858,65,98,343,322,,120,,124,,2025-11-03 00:55:31.31087+00,
10859,65,98,343,322,,120,,121,,2025-11-03 00:55:31.416127+00,
10860,65,98,343,322,,120,,117,,2025-11-03 00:55:31.534523+00,
10861,65,98,343,322,,111,,81,,2025-11-03 00:55:31.64084+00,
10862,65,98,343,322,,111,,80,,2025-11-03 00:55:31.745402+00,
10863,65,98,343,322,,112,,81,,2025-11-03 00:55:31.856291+00,
10864,65,98,343,322,,112,,80,,2025-11-03 00:55:31.959534+00,
10865,65,98,176,225,,113,,124,,2025-11-03 00:55:32.068213+00,
10866,65,98,176,225,,114,,124,,2025-11-03 00:55:32.175243+00,
10867,65,98,176,225,,122,,121,,2025-11-03 00:55:32.284378+00,
10868,65,98,176,225,,123,,121,,2025-11-03 00:55:32.389969+00,
10869,65,98,176,224,,124,,121,,2025-11-03 00:55:32.493786+00,
10870,65,98,176,224,,123,134,121,,2025-11-03 00:55:32.607188+00,
10871,65,98,178,232,,104,,140,,2025-11-03 00:55:32.718269+00,
10872,65,98,178,232,,105,,140,,2025-11-03 00:55:32.858685+00,
10873,65,98,178,232,,122,,119,,2025-11-03 00:55:32.968338+00,
10874,65,98,178,232,,122,,117,,2025-11-03 00:55:33.07294+00,
10875,65,98,178,232,,123,,119,,2025-11-03 00:55:33.180326+00,
10876,65,98,178,232,,123,,117,,2025-11-03 00:55:33.282782+00,
10877,65,98,178,232,,125,,121,,2025-11-03 00:55:33.387222+00,
10878,65,98,178,232,,126,,124,,2025-11-03 00:55:33.492516+00,
10879,65,98,178,232,,119,,81,,2025-11-03 00:55:33.60058+00,
10880,65,98,178,232,,119,,80,,2025-11-03 00:55:33.708063+00,
10881,65,98,178,232,,120,,81,,2025-11-03 00:55:33.812633+00,
10882,65,98,178,232,,120,,80,,2025-11-03 00:55:33.92667+00,
10883,65,98,178,226,,107,,140,,2025-11-03 00:55:34.036194+00,
10884,65,98,178,226,,105,132,140,,2025-11-03 00:55:34.144001+00,
10885,65,98,178,226,,124,,119,,2025-11-03 00:55:34.249387+00,
10886,65,98,178,226,,123,134,119,,2025-11-03 00:55:34.353596+00,
10887,65,98,179,227,,113,,140,,2025-11-03 00:55:34.456464+00,
10888,65,98,179,227,,114,,140,,2025-11-03 00:55:34.566932+00,
10889,65,98,179,227,,122,,127,,2025-11-03 00:55:34.677312+00,
10890,65,98,179,227,,123,,127,,2025-11-03 00:55:34.786111+00,
10891,65,98,179,227,,125,,117,,2025-11-03 00:55:34.893927+00,
10892,65,98,179,227,,126,,117,,2025-11-03 00:55:35.000576+00,
10893,65,98,179,228,,116,,140,,2025-11-03 00:55:35.107679+00,
10894,65,98,179,228,,114,133,140,,2025-11-03 00:55:35.216094+00,
10895,65,98,179,228,,124,100,121,,2025-11-03 00:55:35.322347+00,
10896,65,98,180,229,,104,,140,,2025-11-03 00:55:35.434968+00,
10897,65,98,180,229,,105,,140,,2025-11-03 00:55:35.552152+00,
10898,65,98,180,229,,119,,127,,2025-11-03 00:55:35.656612+00,
10899,65,98,180,229,,120,,127,,2025-11-03 00:55:35.764659+00,
10900,65,98,180,229,,123,,126,,2025-11-03 00:55:35.871084+00,
10901,65,98,180,229,,122,,119,,2025-11-03 00:55:35.990032+00,
10902,65,98,180,229,,122,,117,,2025-11-03 00:55:36.091966+00,
10903,65,98,180,229,,123,,119,,2025-11-03 00:55:36.202315+00,
10904,65,98,180,229,,123,,117,,2025-11-03 00:55:36.308793+00,
10905,65,98,180,229,,125,,121,,2025-11-03 00:55:36.415714+00,
10906,65,98,180,229,,125,,124,,2025-11-03 00:55:36.521228+00,
10907,65,98,180,229,,126,,121,,2025-11-03 00:55:36.627914+00,
10908,65,98,180,229,,126,,124,,2025-11-03 00:55:36.734813+00,
10909,65,98,180,230,,160,,121,,2025-11-03 00:55:36.846773+00,
10910,65,98,180,230,,123,134,121,,2025-11-03 00:55:36.952099+00,
10911,65,98,180,231,,110,,140,,2025-11-03 00:55:37.060318+00,
10912,65,98,180,231,,109,133,140,,2025-11-03 00:55:37.205937+00,
10913,65,98,181,233,,111,,127,,2025-11-03 00:55:37.308027+00,
10914,65,98,181,233,,112,,127,,2025-11-03 00:55:37.412068+00,
10915,65,98,181,233,,113,,119,,2025-11-03 00:55:37.519624+00,
10916,65,98,181,233,,114,,119,,2025-11-03 00:55:37.626151+00,
10917,65,98,181,233,,119,,117,,2025-11-03 00:55:37.735217+00,
10918,65,98,181,233,,120,,117,,2025-11-03 00:55:37.838414+00,
10919,65,98,181,233,,122,,121,,2025-11-03 00:55:37.943248+00,
10920,65,98,181,233,,122,,124,,2025-11-03 00:55:38.054058+00,
10921,65,98,300,300,,119,,121,,2025-11-03 00:55:38.158087+00,
10922,65,98,300,300,,120,,121,,2025-11-03 00:55:38.261406+00,
10923,65,98,300,300,,113,,124,,2025-11-03 00:55:38.37033+00,
10924,65,98,300,300,,114,,124,,2025-11-03 00:55:38.473663+00,
10925,65,98,303,304,,122,,119,,2025-11-03 00:55:38.576355+00,
10926,65,98,303,304,,122,,121,,2025-11-03 00:55:38.690092+00,
10927,65,98,303,304,,123,,119,,2025-11-03 00:55:38.793536+00,
10928,65,98,303,304,,123,,121,,2025-11-03 00:55:38.900391+00,
10929,65,98,302,303,,119,,117,,2025-11-03 00:55:39.003952+00,
10930,65,98,302,303,,120,,117,,2025-11-03 00:55:39.105245+00,
10931,65,98,302,303,,122,,119,,2025-11-03 00:55:39.210741+00,
10932,65,98,302,303,,122,,124,,2025-11-03 00:55:39.314022+00,
10933,65,98,302,303,,122,,121,,2025-11-03 00:55:39.416871+00,
10934,65,98,302,303,,123,,119,,2025-11-03 00:55:39.526412+00,
10935,65,98,302,303,,123,,124,,2025-11-03 00:55:39.631404+00,
10936,65,98,302,303,,123,,121,,2025-11-03 00:55:39.742393+00,
10937,65,98,310,,,122,,119,,2025-11-03 00:55:39.849992+00,
10938,65,98,310,,,122,,124,,2025-11-03 00:55:39.955858+00,
10939,65,98,310,,,122,,121,,2025-11-03 00:55:40.063352+00,
10940,65,98,310,,,123,,119,,2025-11-03 00:55:40.173808+00,
10941,65,98,310,,,123,,124,,2025-11-03 00:55:40.283956+00,
10942,65,98,310,,,123,,121,,2025-11-03 00:55:40.39345+00,
10943,65,98,310,,,119,,117,,2025-11-03 00:55:40.500141+00,
10944,65,98,310,,,120,,117,,2025-11-03 00:55:40.603548+00,
10945,65,98,344,297,,117,,121,,2025-11-03 00:55:40.708655+00,
10946,65,98,344,297,,118,,121,,2025-11-03 00:55:40.813727+00,
10947,65,98,299,,21,,,119,,2025-11-03 00:55:40.91981+00,
10948,65,98,299,,21,,,81,,2025-11-03 00:55:41.031772+00,
10949,65,98,299,,21,,,80,,2025-11-03 00:55:41.137736+00,
10950,65,98,339,319,,,,114,,2025-11-03 00:55:41.241386+00,
10951,65,98,339,319,,100,,119,,2025-11-03 00:55:41.349411+00,
10952,65,98,339,319,,100,,121,,2025-11-03 00:55:41.459212+00,
10953,65,98,339,319,,100,,81,,2025-11-03 00:55:41.565615+00,
10954,65,98,339,319,,100,,80,,2025-11-03 00:55:41.684912+00,
10955,65,98,339,319,,101,,119,,2025-11-03 00:55:41.82015+00,
10956,65,98,339,319,,101,,121,,2025-11-03 00:55:41.932936+00,
10957,65,98,339,319,,101,,81,,2025-11-03 00:55:42.050135+00,
10958,65,98,339,319,,101,,80,,2025-11-03 00:55:42.156317+00,
10959,65,98,339,319,,98,,116,,2025-11-03 00:55:42.259395+00,
10960,65,98,339,319,,99,,116,,2025-11-03 00:55:42.372841+00,
10961,65,98,340,320,,100,,114,,2025-11-03 00:55:42.480129+00,
10962,65,98,340,320,,101,,114,,2025-11-03 00:55:42.585428+00,
10963,65,98,340,320,,111,,119,,2025-11-03 00:55:42.689893+00,
10964,65,98,340,320,,111,,121,,2025-11-03 00:55:42.795203+00,
10965,65,98,340,320,,112,,119,,2025-11-03 00:55:42.907725+00,
10966,65,98,340,320,,112,,121,,2025-11-03 00:55:43.013844+00,
10967,65,98,340,320,,104,,116,,2025-11-03 00:55:43.12352+00,
10968,65,98,340,320,,104,,81,,2025-11-03 00:55:43.228111+00,
10969,65,98,340,320,,104,,80,,2025-11-03 00:55:43.344077+00,
10970,65,98,340,320,,105,,116,,2025-11-03 00:55:43.446907+00,
10971,65,98,340,320,,105,,81,,2025-11-03 00:55:43.552558+00,
10972,65,98,340,320,,105,,80,,2025-11-03 00:55:43.664605+00,
10973,65,98,196,247,,104,,119,,2025-11-03 00:55:43.774501+00,
10974,65,98,196,247,,104,,121,,2025-11-03 00:55:43.881998+00,
10975,65,98,196,247,,104,,116,,2025-11-03 00:55:44.000198+00,
10976,65,98,196,247,,104,,81,,2025-11-03 00:55:44.1048+00,
10977,65,98,196,247,,104,,80,,2025-11-03 00:55:44.210632+00,
10978,65,98,196,247,,105,,119,,2025-11-03 00:55:44.315336+00,
10979,65,98,196,247,,105,,121,,2025-11-03 00:55:44.429622+00,
10980,65,98,196,247,,105,,116,,2025-11-03 00:55:44.537422+00,
10981,65,98,196,247,,105,,81,,2025-11-03 00:55:44.642763+00,
10982,65,98,196,247,,105,,80,,2025-11-03 00:55:44.75221+00,
