id,name,prefecture,created_at,updated_at,latitude,longitude
814,バーティゴ,ヤップ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-1.5246341,101.0845247
815,クバル島,クウェート,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,11.5400922,104.9915198
816,オールド・クラブ・リーフ,カタール,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,51.5138601,-0.1295465
817,ジェッダ,サウジアラビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,21.4865419,39.1840388
818,ヤンブー,サウジアラビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,24.089019,38.0687076
819,Deep Dive Dubai,アラブ首長国連邦,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,25.1277269,55.2949039
820,マスカット,オマーン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,23.6123628,58.5938134
821,ミラバット,オマーン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,35.0654599,72.9370756
822,ダフラク諸島,エリトリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,15.724832,40.0800414
823,セブン・ブラザーズ諸島,ジブチ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.4703653,43.4309479
824,キシテ・ムプングティ海洋公園,ケニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-4.7197692,39.3716478
825,キルワ,タンザニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-1.3392218,29.786869
826,Sパス,マヨット島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,46.0958188,8.6914397
827,キャップ・ラ・ウセイ,レユニオン島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-29.2718294,-51.9869716
828,ソドワナ・ベイ,南アフリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-27.5400201,32.6757833
829,ケープタウン,南アフリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-33.9718458,18.6021125
830,オチコト湖,ナミビア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
831,セントヘレナ,セントヘレナ島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-15.9654551,-5.7025756
832,ランサローテ島,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,29.0397081,-13.6362916
834,HMSマオリ,マルタ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,35.9026619,14.5155983
835,ペリステラ,ギリシャ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.2020404,23.9804402
836,ガリポリ,トルコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,40.3106747,26.4063769
837,アル・ホセイマ,モロッコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,39.719125,43.0504894
838,バスコ,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,20.4490442,121.9683455
839,ハンドゥルアン島,フィリピン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
840,ウジュン・クロン国立公園,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,27.154512,-13.1953921
841,セリブ諸島,インドネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-5.6350469,106.5803541
842,ルダン島,マレーシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-2.0254584,106.057046
844,スワンナプーム,タイ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,13.6818767,100.7485803
845,ブラックロック,ミャンマー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,11.3901196,97.666141
846,フィッシュヘッド,モルディブ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,3.9359727,72.9131414
847,バナナリーフ,モルディブ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,4.2156682,73.544258
848,マンタポイント,モルディブ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,3.895817,73.456299
849,SSシストルゴーム,エジプト,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
850,ラス・モハメッド国立公園,エジプト,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,28.1288694,-15.4349015
851,ジャック・クストーの海中家屋,スーダン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,12.7223949,28.5483688
852,ネイビー・ピア,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-35.2978972,149.1434945
853,コッド・ホール,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,13.8357,1.39085
854,オスプレイ・リーフ,オーストラリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-21.1652099,149.1954203
855,エドゥアルドズ・ポイント,パプアニューギニア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,19.3882256,-99.1307658
856,トア丸,ソロモン諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,22.5971179,114.5443141
857,水中郵便局,バヌアツ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-17.6982043,168.2624904
858,サンフランシスコ丸,ミクロネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,37.7896242,-122.408938
859,富士川丸,ミクロネシア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
860,プリンツ・オイゲン,マーシャル諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,8.7528874,167.6829296
861,USSオリスカニー,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,30.0438888,-87.0069444
862,USSスピーゲル・グローブ,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
863,スプーキー・チャンネル,アメリカ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,44.9437903,-92.7317916
864,スティングレイ・シティ,ケイマン諸島,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,19.270104,-81.3876515
865,ディーンズ・ブルーホール,バハマ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,41.9748958,12.4268008
866,MUSA,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,22.1529895,-100.9793585
867,ブルシャーク・ポイント,メキシコ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,-33.7881258,150.8681031
868,ハーフムーン・キー,ベリーズ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.2054507,-87.5363927
869,ヒルマ・フッカー号,オランダ領アンティル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,55.6004241,13.0096915
870,ペデルナレス号,アルバ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,17.9723696,-71.5454265
871,水中彫刻公園,グレナダ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,31.8428442,117.2538219
872,クリスタルリバー,ブラジル,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,28.902479,-82.5926012
873,プエルト・モン,チリ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,9.7389594,118.7434125
874,ナルヴィク,ノルウェー,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,68.4383796,17.4271978
875,シリー諸島,イギリス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,49.9203409,-6.2928791
876,ファーン諸島,イギリス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,55.6166651,-1.6557996
877,メディテラネ,フランス,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,50.1147121,8.6815672
878,メノルカ島,スペイン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,,
879,ミロス島,ギリシャ,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,36.7093441,24.5068338
880,バロン・ゴーシュ,クロアチア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,43.7372892,15.8963658
881,シダー・プライド,ヨルダン,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,43.2443242,114.3251664
882,グリーン・レイク,オーストリア,2026-01-30T14:03:34.740539+00:00,2026-01-30T14:03:34.740539+00:00,46.8268334,12.8087646
